code,ticker,name,industry,exchange,market,listed_date,cfi_code,benchmark,theme,region,source
3312,3312.TW,弘憶股,電子通路業,TWSE,上市,2010/12/29,ESVUFR,^TWII,電子通路業,TW,TWSE_ISIN
3321,3321.TW,同泰,電子零組件業,TWSE,上市,2015/12/15,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
3338,3338.TW,泰碩,電子零組件業,TWSE,上市,2013/12/13,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
3346,3346.TW,麗清,汽車工業,TWSE,上市,2016/12/19,ESVUFR,^TWII,汽車工業,TW,TWSE_ISIN
3356,3356.TW,奇偶,光電業,TWSE,上市,2005/03/28,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
3376,3376.TW,新日興,電子零組件業,TWSE,上市,2007/12/31,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
3380,3380.TW,明泰,通信網路業,TWSE,上市,2004/12/20,ESVUFR,^TWII,通信網路業,TW,TWSE_ISIN
3406,3406.TW,玉晶光,光電業,TWSE,上市,2005/12/20,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
3413,3413.TW,京鼎,半導體業,TWSE,上市,2015/07/28,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
3416,3416.TW,融程電,電腦及週邊設備業,TWSE,上市,2015/01/23,ESVUFR,^TWII,電腦及週邊設備業,TW,TWSE_ISIN
3419,3419.TW,譁裕,通信網路業,TWSE,上市,2008/01/21,ESVUFR,^TWII,通信網路業,TW,TWSE_ISIN
3432,3432.TW,台端,電子零組件業,TWSE,上市,2010/12/30,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
3437,3437.TW,榮創,光電業,TWSE,上市,2014/07/09,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
3443,3443.TW,創意,半導體業,TWSE,上市,2006/11/03,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
3447,3447.TW,展達,通信網路業,TWSE,上市,2022/12/15,ESVUFR,^TWII,通信網路業,TW,TWSE_ISIN
3450,3450.TW,聯鈞,半導體業,TWSE,上市,2006/04/12,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
3481,3481.TW,群創,光電業,TWSE,上市,2006/10/24,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
3494,3494.TW,誠研,電腦及週邊設備業,TWSE,上市,2007/12/13,ESVUFR,^TWII,電腦及週邊設備業,TW,TWSE_ISIN
3501,3501.TW,維熹,電子零組件業,TWSE,上市,2007/09/20,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
3504,3504.TW,揚明光,光電業,TWSE,上市,2007/01/26,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
3515,3515.TW,華擎,電腦及週邊設備業,TWSE,上市,2007/11/08,ESVUFR,^TWII,電腦及週邊設備業,TW,TWSE_ISIN
3518,3518.TW,柏騰,其他電子業,TWSE,上市,2007/11/28,ESVUFR,^TWII,其他電子業,TW,TWSE_ISIN
3528,3528.TW,安馳,電子通路業,TWSE,上市,2016/05/18,ESVUFR,^TWII,電子通路業,TW,TWSE_ISIN
3530,3530.TW,晶相光,半導體業,TWSE,上市,2018/07/16,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
3532,3532.TW,台勝科,半導體業,TWSE,上市,2007/12/10,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
3533,3533.TW,嘉澤,電子零組件業,TWSE,上市,2007/12/10,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
3535,3535.TW,晶彩科,光電業,TWSE,上市,2008/01/31,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
3543,3543.TW,州巧,光電業,TWSE,上市,2020/04/15,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
3545,3545.TW,敦泰,半導體業,TWSE,上市,2007/07/03,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
3550,3550.TW,聯穎,電子零組件業,TWSE,上市,2010/11/10,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
3557,3557.TW,嘉威,居家生活,TWSE,上市,2008/02/27,ESVUFR,^TWII,居家生活,TW,TWSE_ISIN
3563,3563.TW,牧德,光電業,TWSE,上市,2019/04/02,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
3576,3576.TW,聯合再生,光電業,TWSE,上市,2009/01/12,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
3583,3583.TW,辛耘,半導體業,TWSE,上市,2013/03/12,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
3588,3588.TW,通嘉,半導體業,TWSE,上市,2009/08/14,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
3591,3591.TW,艾笛森,光電業,TWSE,上市,2010/11/12,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
3592,3592.TW,瑞鼎,半導體業,TWSE,上市,2022/01/07,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
3593,3593.TW,力銘,電子零組件業,TWSE,上市,2009/03/16,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
3596,3596.TW,智易,通信網路業,TWSE,上市,2009/03/11,ESVUFR,^TWII,通信網路業,TW,TWSE_ISIN
3605,3605.TW,宏致,電子零組件業,TWSE,上市,2009/03/26,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
3607,3607.TW,谷崧,電子零組件業,TWSE,上市,2009/10/28,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
3617,3617.TW,碩天,其他電子業,TWSE,上市,2009/12/23,ESVUFR,^TWII,其他電子業,TW,TWSE_ISIN
3622,3622.TW,洋華,光電業,TWSE,上市,2009/03/25,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
3645,3645.TW,達邁,電子零組件業,TWSE,上市,2011/10/05,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
3652,3652.TW,精聯,電腦及週邊設備業,TWSE,上市,2022/09/21,ESVUFR,^TWII,電腦及週邊設備業,TW,TWSE_ISIN
3653,3653.TW,健策,電子零組件業,TWSE,上市,2009/11/18,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
3661,3661.TW,世芯-KY,半導體業,TWSE,上市,2014/10/28,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
3665,3665.TW,貿聯-KY,其他電子業,TWSE,上市,2011/04/21,ESVUFR,^TWII,其他電子業,TW,TWSE_ISIN
3669,3669.TW,圓展,通信網路業,TWSE,上市,2011/08/25,ESVUFR,^TWII,通信網路業,TW,TWSE_ISIN
3673,3673.TW,TPK-KY,光電業,TWSE,上市,2010/10/29,ESVTFR,^TWII,光電業,TW,TWSE_ISIN
3679,3679.TW,新至陞,電子零組件業,TWSE,上市,2011/10/05,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
3686,3686.TW,達能,半導體業,TWSE,上市,2010/07/20,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
3694,3694.TW,海華,通信網路業,TWSE,上市,2011/05/03,ESVUFR,^TWII,通信網路業,TW,TWSE_ISIN
3701,3701.TW,大眾控,電腦及週邊設備業,TWSE,上市,2004/08/30,ESVUFR,^TWII,電腦及週邊設備業,TW,TWSE_ISIN
3702,3702.TW,大聯大,電子通路業,TWSE,上市,2005/11/09,ESVUFR,^TWII,電子通路業,TW,TWSE_ISIN
3703,3703.TW,欣陸,建材營造業,TWSE,上市,2010/04/08,ESVUFR,^TWII,建材營造業,TW,TWSE_ISIN
3704,3704.TW,合勤控,通信網路業,TWSE,上市,2010/08/16,ESVUFR,^TWII,通信網路業,TW,TWSE_ISIN
3705,3705.TW,永信,生技醫療業,TWSE,上市,2011/01/03,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
3706,3706.TW,神達,電腦及週邊設備業,TWSE,上市,2013/09/12,ESVUFR,^TWII,電腦及週邊設備業,TW,TWSE_ISIN
3708,3708.TW,上緯投控,綠能環保,TWSE,上市,2016/08/31,ESVUFR,^TWII,綠能環保,TW,TWSE_ISIN
3711,3711.TW,日月光投控,半導體業,TWSE,上市,2018/04/30,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
3712,3712.TW,永崴投控,電腦及週邊設備業,TWSE,上市,2018/10/01,ESVUFR,^TWII,電腦及週邊設備業,TW,TWSE_ISIN
3714,3714.TW,富采,光電業,TWSE,上市,2021/01/06,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
3715,3715.TW,定穎投控,電子零組件業,TWSE,上市,2022/08/25,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
3716,3716.TW,中化控股,生技醫療業,TWSE,上市,2024/09/02,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
3717,3717.TW,聯嘉投控,汽車工業,TWSE,上市,2018/05/09,ESVUFR,^TWII,汽車工業,TW,TWSE_ISIN
4104,4104.TW,佳醫,生技醫療業,TWSE,上市,2007/12/31,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4106,4106.TW,雃博,生技醫療業,TWSE,上市,2004/11/08,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4108,4108.TW,懷特,生技醫療業,TWSE,上市,2008/07/16,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4119,4119.TW,旭富,生技醫療業,TWSE,上市,2004/01/07,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4133,4133.TW,亞諾法,生技醫療業,TWSE,上市,2009/12/28,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4137,4137.TW,麗豐-KY,生技醫療業,TWSE,上市,2013/11/27,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4142,4142.TW,國光生,生技醫療業,TWSE,上市,2012/05/03,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4148,4148.TW,全宇生技-KY,生技醫療業,TWSE,上市,2017/06/08,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4155,4155.TW,訊映,生技醫療業,TWSE,上市,2017/12/05,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4164,4164.TW,承業醫,生技醫療業,TWSE,上市,2012/10/24,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4169,4169.TW,泰宗,生技醫療業,TWSE,上市,2026/04/08,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4178,4178.TW,永笙-KY,生技醫療業,TWSE,上市,2026/04/30,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4190,4190.TW,佐登-KY,生技醫療業,TWSE,上市,2015/10/21,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4195,4195.TW,基米-創,生技醫療業,TWSE,上市臺灣創新板,2026/05/11,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4306,4306.TW,炎洲,塑膠工業,TWSE,上市,2008/01/21,ESVUFR,^TWII,塑膠工業,TW,TWSE_ISIN
4414,4414.TW,如興,紡織纖維,TWSE,上市,2004/09/06,ESVUFR,^TWII,紡織纖維,TW,TWSE_ISIN
4426,4426.TW,利勤,紡織纖維,TWSE,上市,2011/12/16,ESVUFR,^TWII,紡織纖維,TW,TWSE_ISIN
4438,4438.TW,廣越,紡織纖維,TWSE,上市,2016/10/18,ESVUFR,^TWII,紡織纖維,TW,TWSE_ISIN
4439,4439.TW,冠星-KY,紡織纖維,TWSE,上市,2019/12/05,ESVUFR,^TWII,紡織纖維,TW,TWSE_ISIN
4440,4440.TW,宜新實業,紡織纖維,TWSE,上市,2021/10/25,ESVUFR,^TWII,紡織纖維,TW,TWSE_ISIN
4441,4441.TW,振大環球,紡織纖維,TWSE,上市,2025/09/09,ESVUFR,^TWII,紡織纖維,TW,TWSE_ISIN
4526,4526.TW,東台,電機機械,TWSE,上市,2003/09/15,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
4532,4532.TW,瑞智,電機機械,TWSE,上市,2003/08/04,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
4536,4536.TW,拓凱,運動休閒,TWSE,上市,2013/10/09,ESVUFR,^TWII,運動休閒,TW,TWSE_ISIN
4540,4540.TW,全球傳動,電機機械,TWSE,上市,2018/08/15,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
4545,4545.TW,銘鈺,電子零組件業,TWSE,上市,2016/01/06,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
4551,4551.TW,智伸科,汽車工業,TWSE,上市,2015/08/10,ESVUFR,^TWII,汽車工業,TW,TWSE_ISIN
4552,4552.TW,力達-KY,電機機械,TWSE,上市,2016/07/20,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
4555,4555.TW,氣立,電機機械,TWSE,上市,2015/10/27,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
4557,4557.TW,永新-KY,汽車工業,TWSE,上市,2015/10/12,ESVUFR,^TWII,汽車工業,TW,TWSE_ISIN
4560,4560.TW,強信-KY,電機機械,TWSE,上市,2017/05/26,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
4562,4562.TW,穎漢,電機機械,TWSE,上市,2017/08/21,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
4564,4564.TW,元翎,電機機械,TWSE,上市,2019/03/07,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
4566,4566.TW,時碩工業,電機機械,TWSE,上市,2018/02/05,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
4569,4569.TW,六方科-KY,汽車工業,TWSE,上市,2023/07/31,ESVUFR,^TWII,汽車工業,TW,TWSE_ISIN
4571,4571.TW,鈞興-KY,電機機械,TWSE,上市,2019/09/17,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
4572,4572.TW,駐龍,電機機械,TWSE,上市,2019/09/10,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
4576,4576.TW,大銀微系統,電機機械,TWSE,上市,2019/09/04,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
4581,4581.TW,光隆精密-KY,汽車工業,TWSE,上市,2020/03/09,ESVUFR,^TWII,汽車工業,TW,TWSE_ISIN
4582,4582.TW,聚恆-創,綠能環保,TWSE,上市臺灣創新板,2026/05/22,ESVUFR,^TWII,綠能環保,TW,TWSE_ISIN
4583,4583.TW,台灣精銳,電機機械,TWSE,上市,2022/05/09,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
4585,4585.TW,達明,其他電子業,TWSE,上市,2025/09/26,ESVUFR,^TWII,其他電子業,TW,TWSE_ISIN
4588,4588.TW,玖鼎電力,其他電子業,TWSE,上市,2024/01/29,ESVUFR,^TWII,其他電子業,TW,TWSE_ISIN
4590,4590.TW,富田-創,電機機械,TWSE,上市臺灣創新板,2026/01/29,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
4720,4720.TW,德淵,化學工業,TWSE,上市,2015/06/24,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN
4722,4722.TW,國精化,化學工業,TWSE,上市,2012/08/15,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN
4736,4736.TW,泰博,生技醫療業,TWSE,上市,2023/12/22,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4737,4737.TW,華廣,生技醫療業,TWSE,上市,2010/12/23,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4739,4739.TW,康普,化學工業,TWSE,上市,2017/09/08,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN
4746,4746.TW,台耀,生技醫療業,TWSE,上市,2011/03/01,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4755,4755.TW,三福化,化學工業,TWSE,上市,2013/11/27,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN
4763,4763.TW,材料*-KY,化學工業,TWSE,上市,2015/11/09,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN
4764,4764.TW,雙鍵,化學工業,TWSE,上市,2018/01/04,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN
4766,4766.TW,南寶,化學工業,TWSE,上市,2018/11/28,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN
4770,4770.TW,上品,化學工業,TWSE,上市,2021/12/22,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN
4771,4771.TW,望隼,生技醫療業,TWSE,上市,2024/03/18,ESVUFR,^TWII,生技醫療業,TW,TWSE_ISIN
4807,4807.TW,日成-KY,貿易百貨業,TWSE,上市,2017/06/26,ESVUFR,^TWII,貿易百貨業,TW,TWSE_ISIN
4904,4904.TW,遠傳,通信網路業,TWSE,上市,2005/08/24,ESVUFR,^TWII,通信網路業,TW,TWSE_ISIN
4906,4906.TW,正文,通信網路業,TWSE,上市,2003/06/30,ESVUFR,^TWII,通信網路業,TW,TWSE_ISIN
4912,4912.TW,聯德控股-KY,電子零組件業,TWSE,上市,2015/05/21,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
4915,4915.TW,致伸,電子零組件業,TWSE,上市,2012/10/05,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
4916,4916.TW,事欣科,電腦及週邊設備業,TWSE,上市,2013/11/21,ESVUFR,^TWII,電腦及週邊設備業,TW,TWSE_ISIN
4919,4919.TW,新唐,半導體業,TWSE,上市,2010/09/27,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
4927,4927.TW,泰鼎-KY,電子零組件業,TWSE,上市,2015/09/08,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
4930,4930.TW,燦星網,電器電纜,TWSE,上市,2010/06/21,ESVUFR,^TWII,電器電纜,TW,TWSE_ISIN
4934,4934.TW,太極,光電業,TWSE,上市,2010/03/10,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
4935,4935.TW,茂林-KY,光電業,TWSE,上市,2011/07/28,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
4938,4938.TW,和碩,電腦及週邊設備業,TWSE,上市,2010/06/24,ESVUFR,^TWII,電腦及週邊設備業,TW,TWSE_ISIN
4942,4942.TW,嘉彰,光電業,TWSE,上市,2011/06/27,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
4943,4943.TW,康控-KY,電子零組件業,TWSE,上市,2016/11/11,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
4949,4949.TW,有成精密,光電業,TWSE,上市,2024/05/09,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
4952,4952.TW,凌通,半導體業,TWSE,上市,2011/11/01,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
4956,4956.TW,光鋐,光電業,TWSE,上市,2011/10/24,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
4958,4958.TW,臻鼎-KY,電子零組件業,TWSE,上市,2011/12/26,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
4960,4960.TW,誠美材,光電業,TWSE,上市,2011/10/24,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
4961,4961.TW,天鈺,半導體業,TWSE,上市,2018/10/17,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
4967,4967.TW,十銓,半導體業,TWSE,上市,2019/01/14,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
4968,4968.TW,立積,半導體業,TWSE,上市,2015/11/13,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
4976,4976.TW,佳凌,光電業,TWSE,上市,2012/11/20,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
4977,4977.TW,眾達-KY,通信網路業,TWSE,上市,2013/11/20,ESVUFR,^TWII,通信網路業,TW,TWSE_ISIN
4989,4989.TW,榮科,電子零組件業,TWSE,上市,2018/06/28,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
4994,4994.TW,傳奇,資訊服務業,TWSE,上市,2013/12/25,ESVUFR,^TWII,資訊服務業,TW,TWSE_ISIN
4999,4999.TW,鑫禾,電子零組件業,TWSE,上市,2013/06/03,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
5007,5007.TW,三星,鋼鐵工業,TWSE,上市,2011/09/16,ESVUFR,^TWII,鋼鐵工業,TW,TWSE_ISIN
5203,5203.TW,訊連,資訊服務業,TWSE,上市,2004/09/27,ESVUFR,^TWII,資訊服務業,TW,TWSE_ISIN
5215,5215.TW,科嘉-KY,電腦及週邊設備業,TWSE,上市,2011/12/26,ESVUFR,^TWII,電腦及週邊設備業,TW,TWSE_ISIN
5222,5222.TW,全訊,半導體業,TWSE,上市,2021/10/25,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
5225,5225.TW,東科-KY,其他電子業,TWSE,上市,2012/11/05,ESVUFR,^TWII,其他電子業,TW,TWSE_ISIN
5234,5234.TW,達興材料,光電業,TWSE,上市,2012/07/16,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
5236,5236.TW,凌陽創新,半導體業,TWSE,上市,2026/07/16,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
5243,5243.TW,乙盛-KY,光電業,TWSE,上市,2013/11/25,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
5244,5244.TW,弘凱,光電業,TWSE,上市,2022/01/19,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
5258,5258.TW,虹堡,電腦及週邊設備業,TWSE,上市,2016/12/30,ESVUFR,^TWII,電腦及週邊設備業,TW,TWSE_ISIN
5269,5269.TW,祥碩,半導體業,TWSE,上市,2012/12/12,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
5283,5283.TW,禾聯碩,電器電纜,TWSE,上市,2019/05/24,ESVUFR,^TWII,電器電纜,TW,TWSE_ISIN
5284,5284.TW,jpp-KY,其他業,TWSE,上市,2017/03/09,ESVUFR,^TWII,其他業,TW,TWSE_ISIN
5285,5285.TW,界霖,半導體業,TWSE,上市,2014/02/25,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
5288,5288.TW,豐祥-KY,電機機械,TWSE,上市,2014/09/25,ESVUFR,^TWII,電機機械,TW,TWSE_ISIN
5292,5292.TW,華懋,綠能環保,TWSE,上市,2020/01/07,ESVUFR,^TWII,綠能環保,TW,TWSE_ISIN
5306,5306.TW,桂盟,運動休閒,TWSE,上市,2022/03/08,ESVUFR,^TWII,運動休閒,TW,TWSE_ISIN
5388,5388.TW,中磊,通信網路業,TWSE,上市,2007/12/03,ESVUFR,^TWII,通信網路業,TW,TWSE_ISIN
5434,5434.TW,崇越,電子通路業,TWSE,上市,2003/08/25,ESVUFR,^TWII,電子通路業,TW,TWSE_ISIN
5469,5469.TW,瀚宇博,電子零組件業,TWSE,上市,2003/08/25,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
5471,5471.TW,松翰,半導體業,TWSE,上市,2003/08/25,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN
5484,5484.TW,慧友,光電業,TWSE,上市,2003/08/25,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
5515,5515.TW,建國,建材營造業,TWSE,上市,2003/10/06,ESVUFR,^TWII,建材營造業,TW,TWSE_ISIN
5519,5519.TW,隆大,建材營造業,TWSE,上市,2014/02/10,ESVUFR,^TWII,建材營造業,TW,TWSE_ISIN
5521,5521.TW,工信,建材營造業,TWSE,上市,2012/12/18,ESVUFR,^TWII,建材營造業,TW,TWSE_ISIN
5522,5522.TW,遠雄,建材營造業,TWSE,上市,2007/08/06,ESVUFR,^TWII,建材營造業,TW,TWSE_ISIN
5525,5525.TW,順天,建材營造業,TWSE,上市,2004/11/26,ESVUFR,^TWII,建材營造業,TW,TWSE_ISIN
5531,5531.TW,鄉林,建材營造業,TWSE,上市,2005/01/31,ESVUFR,^TWII,建材營造業,TW,TWSE_ISIN
5533,5533.TW,皇鼎,建材營造業,TWSE,上市,2008/04/30,ESVUFR,^TWII,建材營造業,TW,TWSE_ISIN
5534,5534.TW,長虹,建材營造業,TWSE,上市,2004/05/24,ESVUFR,^TWII,建材營造業,TW,TWSE_ISIN
5538,5538.TW,東明-KY,鋼鐵工業,TWSE,上市,2013/12/16,ESVUFR,^TWII,鋼鐵工業,TW,TWSE_ISIN
5546,5546.TW,永固-KY,建材營造業,TWSE,上市,2020/05/20,ESVUFR,^TWII,建材營造業,TW,TWSE_ISIN
5607,5607.TW,遠雄港,航運業,TWSE,上市,2004/12/02,ESVUFR,^TWII,航運業,TW,TWSE_ISIN
5608,5608.TW,四維航,航運業,TWSE,上市,2003/08/25,ESVUFR,^TWII,航運業,TW,TWSE_ISIN
5706,5706.TW,鳳凰,觀光餐旅,TWSE,上市,2011/10/21,ESVUFR,^TWII,觀光餐旅,TW,TWSE_ISIN
5871,5871.TW,中租-KY,其他業,TWSE,上市,2011/12/13,ESVUFR,^TWII,其他業,TW,TWSE_ISIN
5876,5876.TW,上海商銀,金融保險業,TWSE,上市,2018/10/19,ESVUFR,^TWII,金融保險業,TW,TWSE_ISIN
5880,5880.TW,合庫金,金融保險業,TWSE,上市,2011/12/01,ESVUFR,^TWII,金融保險業,TW,TWSE_ISIN
5906,5906.TW,台南-KY,貿易百貨業,TWSE,上市,2011/10/24,ESVUFR,^TWII,貿易百貨業,TW,TWSE_ISIN
5907,5907.TW,大洋-KY,貿易百貨業,TWSE,上市,2012/06/06,ESVUFR,^TWII,貿易百貨業,TW,TWSE_ISIN
6005,6005.TW,群益證,金融保險業,TWSE,上市,2005/11/21,ESVUFR,^TWII,金融保險業,TW,TWSE_ISIN
6024,6024.TW,群益期,金融保險業,TWSE,上市,2017/10/16,ESVUFR,^TWII,金融保險業,TW,TWSE_ISIN
6108,6108.TW,競國,電子零組件業,TWSE,上市,2008/12/30,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
6112,6112.TW,邁達特,資訊服務業,TWSE,上市,2003/08/04,ESVUFR,^TWII,資訊服務業,TW,TWSE_ISIN
6115,6115.TW,鎰勝,電子零組件業,TWSE,上市,2004/07/19,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
6116,6116.TW,彩晶,光電業,TWSE,上市,2004/09/06,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
6117,6117.TW,迎廣,電腦及週邊設備業,TWSE,上市,2003/08/25,ESVUFR,^TWII,電腦及週邊設備業,TW,TWSE_ISIN
6120,6120.TW,達運,光電業,TWSE,上市,2006/09/13,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
6128,6128.TW,上福,電腦及週邊設備業,TWSE,上市,2003/06/16,ESVUFR,^TWII,電腦及週邊設備業,TW,TWSE_ISIN
6133,6133.TW,金橋,電子零組件業,TWSE,上市,2003/08/15,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
6136,6136.TW,富爾特,通信網路業,TWSE,上市,2003/08/25,ESVUFR,^TWII,通信網路業,TW,TWSE_ISIN
6139,6139.TW,亞翔,其他電子業,TWSE,上市,2003/08/25,ESVUFR,^TWII,其他電子業,TW,TWSE_ISIN
6141,6141.TW,柏承,電子零組件業,TWSE,上市,2003/10/22,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
6142,6142.TW,友勁,通信網路業,TWSE,上市,2003/08/04,ESVUFR,^TWII,通信網路業,TW,TWSE_ISIN
6152,6152.TW,百一,通信網路業,TWSE,上市,2009/12/08,ESVUFR,^TWII,通信網路業,TW,TWSE_ISIN
6153,6153.TW,嘉聯益,電子零組件業,TWSE,上市,2008/01/21,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
6155,6155.TW,鈞寶,電子零組件業,TWSE,上市,2006/08/18,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN
6164,6164.TW,華興,光電業,TWSE,上市,2008/10/21,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
6165,6165.TW,浪凡,數位雲端,TWSE,上市,2003/08/04,ESVUFR,^TWII,數位雲端,TW,TWSE_ISIN
6166,6166.TW,凌華,電腦及週邊設備業,TWSE,上市,2004/11/08,ESVUFR,^TWII,電腦及週邊設備業,TW,TWSE_ISIN
6168,6168.TW,宏齊,光電業,TWSE,上市,2003/08/25,ESVUFR,^TWII,光電業,TW,TWSE_ISIN
