run_id,driver_id,driver_label,global_theme,configured_peer_count,live_peer_count,peer_tickers,peer_names,above_ma20_pct,above_ma60_pct,positive_rs20_pct,median_ret20,median_rs20,peer_signal
20260919T131926+0800-ad2c247a,NETWORK_EQUIPMENT_CYCLE,Networking equipment / broadband CPE cycle,Networking_Equipment,2,2,CSCO;ANET,CSCO Cisco Systems; ANET Arista Networks,0.5,0.5,1.0,0.04219285110465121,0.0433861020535935,MIXED
20260919T131926+0800-ad2c247a,NUCLEAR_GRID_SECOND_ORDER,Nuclear / grid second-order capex,Grid_Equipment,2,2,GEV;ETN,GEV GE Vernova; ETN Eaton,1.0,0.5,0.5,-0.0018780967935803083,-0.0006848458446380157,BROADLY_POSITIVE
20260919T131926+0800-ad2c247a,OPTICAL_COMPONENT_DEMAND,Optical-component / photonics demand,Photonics,3,3,COHR;LITE;IPGP,COHR Coherent; LITE Lumentum; IPGP IPG Photonics,1.0,0.6666666666666666,1.0,0.05871843113387065,0.059911682082812945,BROADLY_POSITIVE
20260919T131926+0800-ad2c247a,OPTICAL_PHOTONICS_CYCLE,Optical / photonics component cycle,Photonics,2,2,LITE;COHR,LITE Lumentum; COHR Coherent,1.0,1.0,1.0,0.0764750082216511,0.07766825917059339,BROADLY_POSITIVE
20260919T131926+0800-ad2c247a,OPTOELECTRONIC_IMAGING_EQUIPMENT_CYCLE,Optoelectronic imaging / scanner equipment cycle,Optoelectronic_Equipment,2,2,KEYS;CGNX,KEYS Keysight Technologies; CGNX Cognex,1.0,0.5,1.0,0.04452812202873235,0.045721372977674646,BROADLY_POSITIVE
20260919T131926+0800-ad2c247a,OPTO_TEST_EQUIPMENT_CYCLE,Optoelectronic / semiconductor test-equipment cycle,Test_Equipment,2,2,KEYS;COHU,KEYS Keysight Technologies; COHU Cohu,1.0,1.0,1.0,0.0628443529366679,0.0640376038856102,BROADLY_POSITIVE
20260919T131926+0800-ad2c247a,PACKAGE_SUBSTRATE_DEMAND,IC package substrate demand,PCB_Interconnect,3,3,4062.T;009150.KS;TTMI,4062.T IBIDEN; 009150.KS Samsung Electro-Mechanics; TTMI TTM Technologies,0.3333333333333333,0.0,1.0,0.03138664148881931,0.03412885323856918,MIXED
20260919T131926+0800-ad2c247a,PASSENGER_RAIL_DEMAND,Passenger-rail ridership / fare demand,Passenger_Rail,2,2,9020.T;9021.T,9020.T East Japan Railway; 9021.T West Japan Railway,0.5,0.5,0.5,0.0017631354738532612,0.01687166562748227,MIXED
20260919T131926+0800-ad2c247a,PASSIVE_CAPACITOR_CYCLE,Non-MLCC capacitor demand / utilization cycle,Passive_Components,3,3,6996.T;6997.T;VSH,6996.T Nichicon; 6997.T Nippon Chemi-Con; VSH Vishay Intertechnology,0.6666666666666666,0.0,0.6666666666666666,0.014561339643247129,0.022556694224375784,BROADLY_POSITIVE
20260919T131926+0800-ad2c247a,PASSIVE_COMPONENT_CYCLE,Passive component demand / inventory cycle,Passive_Components,3,3,6981.T;VSH;6762.T,6981.T Murata Manufacturing; VSH Vishay Intertechnology; 6762.T TDK,0.6666666666666666,0.0,0.6666666666666666,0.02136344327543349,0.022556694224375784,BROADLY_POSITIVE
20260919T131926+0800-ad2c247a,PCB_MATERIALS_CYCLE,PCB / laminate / interconnect materials cycle,PCB,2,2,TTMI;4062.T,TTMI TTM Technologies; 4062.T Ibiden,0.0,0.0,1.0,0.02520348228687974,0.03335437283816539,MIXED
20260919T131926+0800-ad2c247a,PCB_MATERIALS_DEMAND,PCB / FPCB advanced-material demand,PCB_Materials,2,2,DD;3402.T,DD DuPont; 3402.T Toray Industries,0.0,0.5,0.0,-0.05357093565226678,-0.04542004510098113,BROADLY_WEAK
20260919T131926+0800-ad2c247a,PC_DEVICE_CYCLE,PC / gaming hardware demand cycle,PC_Devices,2,2,HPQ;DELL,HPQ HP Inc.; DELL Dell Technologies,1.0,1.0,1.0,0.2369173422709666,0.2381105932199089,BROADLY_POSITIVE
20260919T131926+0800-ad2c247a,PC_GAMING_HARDWARE_CYCLE,PC / gaming hardware replacement and GPU cycle,PC_Hardware,2,2,DELL;LOGI,DELL Dell Technologies; LOGI Logitech,1.0,1.0,1.0,0.1840050396806091,0.1851982906295514,BROADLY_POSITIVE
20260919T131926+0800-ad2c247a,PETROCHEMICAL_CYCLE,Petrochemical feedstock / product spread cycle,Petrochemicals,2,2,LYB;012330.KS,LYB LyondellBasell; 012330.KS LG Chem,0.0,0.5,0.0,-0.1632445638584113,-0.161293942310278,BROADLY_WEAK
20260919T131926+0800-ad2c247a,PETROCHEMICAL_MARGIN_CYCLE,Bulk petrochemical product / feedstock margin cycle,Petrochemicals,4,4,WLK;LYB;BAS.DE;051910.KS,WLK Westlake; LYB LyondellBasell; BAS.DE BASF; 051910.KS LG Chem,0.0,0.5,0.5,-0.04201852708960502,-0.027106284599594244,BROADLY_WEAK
20260919T131926+0800-ad2c247a,PHARMA_505B2_GENERIC_COMMERCIALIZATION,505(b)(2) / complex-generic regulatory and commercialization cycle,Pharma,2,2,TEVA;VTRS,TEVA Teva Pharmaceutical Industries; VTRS Viatris,1.0,1.0,1.0,0.05522007315025257,0.05641332409919486,BROADLY_POSITIVE
20260919T131926+0800-ad2c247a,PHOTOMASK_DEMAND,Semiconductor photomask demand,Photomask,2,2,PLAB;7911.T,PLAB Photronics; 7911.T TOPPAN Holdings,0.5,0.0,0.0,-0.06838556922366851,-0.06023467867238286,MIXED
20260919T131926+0800-ad2c247a,PHYSICAL_SECURITY_SERVICES,Physical security / monitoring services demand,Security_Services,2,2,ADT;SECU-B.ST,ADT ADT; SECU-B.ST Securitas,0.5,0.0,0.5,-0.00786404724382228,0.007048195246188493,MIXED
20260919T131926+0800-ad2c247a,POLYESTER_PET_CHAIN,Polyester PET / fiber chain demand and spreads,Polyester_PET,3,3,IVL.BK;EMN;3402.T,IVL.BK Indorama Ventures; EMN Eastman Chemical; 3402.T Toray Industries,0.3333333333333333,0.6666666666666666,0.0,-0.03889102810935696,-0.0661800983212732,DATA_UNAVAILABLE
20260919T131926+0800-ad2c247a,POWER_CONNECTIVITY_CYCLE,Power interconnect / protection component cycle,Power_Components,2,2,APH;TEL,APH Amphenol; TEL TE Connectivity,0.5,0.5,1.0,0.018665774973543603,0.019859025922485896,MIXED
20260919T131926+0800-ad2c247a,POWER_DISCRETE_CYCLE,Power discrete / MOSFET / SiC cycle,Power_Discrete,5,5,ON;IFX.DE;STMPA.PA;VSH;6966.T,ON onsemi; IFX.DE Infineon Technologies; STMPA.PA STMicroelectronics; VSH Vishay Intertechnology; 6966.T Mitsui High-tec,0.2,0.0,0.4,-0.02927773673460521,-0.000646502703525953,BROADLY_WEAK
20260919T131926+0800-ad2c247a,POWER_ELECTRONICS_CAPEX,Power equipment / electronics capex,Power,4,4,ETN;GEV;VSH;LFUS,ETN Eaton; GEV GE Vernova; VSH Vishay Intertechnology; LFUS Littelfuse,0.75,0.25,0.5,0.0057177724111084904,0.006911023360050783,BROADLY_POSITIVE
20260919T131926+0800-ad2c247a,PRECISION_OPTICS_DEMAND,Precision optical-lens / coating demand,Optics,2,2,2382.HK;7741.T,2382.HK Sunny Optical; 7741.T HOYA,0.0,0.5,0.5,-0.0030781668518674588,0.028672709674326502,BROADLY_WEAK
20260919T131926+0800-ad2c247a,QUARTZ_CRYSTAL_TIMING_CYCLE,Quartz crystal / timing-device demand,Timing_Components,2,2,6779.T;6962.T,6779.T Nihon Dempa Kogyo; 6962.T Daishinku,1.0,1.0,1.0,0.1077831970232489,0.12289172717687791,BROADLY_POSITIVE
20260919T131926+0800-ad2c247a,REFINING_MARGIN_CYCLE,Refining crack-spread / utilization cycle,Refining,3,3,VLO;MPC;PSX,VLO Valero Energy; MPC Marathon Petroleum; PSX Phillips 66,1.0,1.0,1.0,0.18608157222386779,0.18727482317281008,BROADLY_POSITIVE
20260919T131926+0800-ad2c247a,REINSURANCE_PRICING_CATA_CYCLE,Reinsurance pricing / catastrophe cycle,Reinsurance,3,3,SREN.SW;MUV2.DE;HNR1.DE,SREN.SW Swiss Re; MUV2.DE Munich Re; HNR1.DE Hannover Re,0.3333333333333333,1.0,1.0,-0.005829711668769555,0.040297564434901734,MIXED
20260919T131926+0800-ad2c247a,RENEWABLE_ENERGY_EPC_BUILDOUT,Renewable energy EPC / power infrastructure buildout,Renewable_Energy,2,2,PWR;MYRG,PWR Quanta Services; MYRG MYR Group,0.5,0.0,0.0,-0.08032285707214165,-0.07912960612319936,MIXED
20260919T131926+0800-ad2c247a,RESTAURANT_RETAIL_CONSUMER,Restaurant / discretionary retail consumer demand,Consumer_Discretionary,2,2,MCD;YUM,MCD McDonald's; YUM Yum! Brands,0.0,0.0,0.0,-0.08587908963138413,-0.08468583868244184,BROADLY_WEAK
20260919T131926+0800-ad2c247a,RETAIL_FIXTURE_SMART_BED_DEMAND,Commercial fixture / smart-bed demand,Home_Retail_Fixtures,2,2,SGI;PRPL,SGI Somnigroup International; PRPL Purple Innovation,0.0,0.0,0.0,-0.22116050981800428,-0.219967258869062,BROADLY_WEAK
20260919T131926+0800-ad2c247a,SEMICONDUCTOR_DISTRIBUTION_CYCLE,Semiconductor distribution / channel cycle,Semiconductor_Distribution,2,2,ARW;AVT,ARW Arrow Electronics; AVT Avnet,1.0,1.0,1.0,0.08377032846769206,0.08496357941663435,BROADLY_POSITIVE
20260919T131926+0800-ad2c247a,SEMICONDUCTOR_EQUIPMENT_CYCLE,Semiconductor equipment / process-tool cycle,Semiconductor_Equipment,3,3,AMAT;LRCX;KLAC,AMAT Applied Materials; LRCX Lam Research; KLAC KLA,0.0,0.0,0.0,-0.07219918692515426,-0.07100593597621196,BROADLY_WEAK
20260919T131926+0800-ad2c247a,SEMICONDUCTOR_FAB_UTILIZATION_CONSUMABLES,Semiconductor fab-utilization / consumables demand,Semiconductor_Consumables,4,4,LIN;ENTG;5384.T;6146.T,LIN Linde; ENTG Entegris; 5384.T Fujimi Incorporated; 6146.T DISCO,0.25,0.25,0.0,-0.059373340002927155,-0.051222449451641505,BROADLY_WEAK
20260919T131926+0800-ad2c247a,SEMICONDUCTOR_FACILITY_BUILDOUT,Semiconductor fab facility / clean utility buildout,Semiconductor_Infrastructure,2,2,AMAT;ENTG,AMAT Applied Materials; ENTG Entegris,0.5,0.5,0.0,-0.06026231428077722,-0.059069063331834926,MIXED
20260919T131926+0800-ad2c247a,SEMICONDUCTOR_INFRA_SERVICES_CYCLE,Semiconductor infrastructure / analysis service cycle,Semiconductor_Services,2,2,ENTG;KLAC,ENTG Entegris; KLAC KLA,0.5,0.5,0.0,-0.03208994195230125,-0.030896691003358956,MIXED
20260919T131926+0800-ad2c247a,SEMICONDUCTOR_MATERIALS_CAPEX,Semiconductor materials / fab-chemicals demand,Semiconductor_Materials,2,2,ENTG;4186.T,ENTG Entegris; 4186.T Tokyo Ohka Kogyo,0.5,0.5,0.0,-0.04404897562188481,-0.03589808507059916,MIXED
20260919T131926+0800-ad2c247a,SEMICONDUCTOR_PROCESS_CONTROL,Semiconductor process monitoring / control demand,Process_Control,2,2,A;6856.T,A Agilent Technologies; 6856.T HORIBA,1.0,0.5,0.5,-0.00825635160309851,-0.0001054610518128607,BROADLY_POSITIVE
20260919T131926+0800-ad2c247a,SEMICONDUCTOR_TEST_CYCLE,Semiconductor test / OSAT utilization cycle,Semiconductor_Test,3,3,6857.T;TER;COHU,6857.T Advantest; TER Teradyne; COHU Cohu,0.6666666666666666,0.6666666666666666,0.3333333333333333,-0.030484125960698383,-0.02929087501175609,MIXED
20260919T131926+0800-ad2c247a,SERVER_HARDWARE_CYCLE,Server / enterprise compute hardware cycle,Server_Hardware,3,3,DELL;HPE;SMCI,DELL Dell Technologies; HPE Hewlett Packard Enterprise; SMCI Super Micro Computer,1.0,1.0,1.0,0.1487993764928095,0.1499926274417518,BROADLY_POSITIVE
20260919T131926+0800-ad2c247a,SILICON_WAFER_DEMAND_PRICING,Silicon-wafer demand / pricing cycle,Silicon_Wafer,2,2,3436.T;4063.T,3436.T SUMCO; 4063.T Shin-Etsu Chemical,0.0,0.0,0.0,-0.06970508362136962,-0.054596553467740616,BROADLY_WEAK
20260919T131926+0800-ad2c247a,SOLAR_CELL_CAPEX_TECH_UPGRADE,Solar-cell manufacturing capex / technology upgrade,Solar,2,2,JKS;CSIQ,JKS JinkoSolar; CSIQ Canadian Solar,0.0,0.0,0.0,-0.2856874149964437,-0.2844941640475014,BROADLY_WEAK
20260919T131926+0800-ad2c247a,SOLAR_MANUFACTURING_CYCLE,Solar manufacturing / equipment cycle,Solar,2,2,FSLR;JKS,FSLR First Solar; JKS JinkoSolar,0.0,0.0,0.0,-0.2149306359717274,-0.2137373850227851,BROADLY_WEAK
20260919T131926+0800-ad2c247a,SPECIALTY_CHEMICALS_CYCLE,Specialty / industrial chemicals demand cycle,Specialty_Chemicals,2,2,HUN;BAS.DE,HUN Huntsman; BAS.DE BASF,0.0,0.5,0.5,-0.04937497770559374,-0.03446273521558296,BROADLY_WEAK
20260919T131926+0800-ad2c247a,SPECIALTY_FINANCE_RATE_CYCLE,Specialty finance / rate-spread cycle,Specialty_Finance,2,2,XLF;GS,XLF Financials ETF; GS Goldman Sachs,0.0,0.0,0.0,-0.0394864675152064,-0.03829321656626411,BROADLY_WEAK
20260919T131926+0800-ad2c247a,SPECIALTY_MEMORY_PRICING,Specialty DRAM / NOR / NAND pricing,Memory,3,3,MU;005930.KS;SNDK,MU Micron; 005930.KS Samsung Electronics; SNDK SanDisk,1.0,0.6666666666666666,0.6666666666666666,0.042562550650947495,0.04375580159988979,BROADLY_POSITIVE
20260919T131926+0800-ad2c247a,SPECIALTY_PHARMA_CYCLE,Specialty pharma / generics commercial cycle,Pharma,2,2,TEVA;VTRS,TEVA Teva Pharmaceutical; VTRS Viatris,1.0,1.0,1.0,0.05522007315025257,0.05641332409919486,BROADLY_POSITIVE
20260919T131926+0800-ad2c247a,STORAGE_MEMORY_PRODUCTS_CYCLE,Storage / memory module product cycle,Storage,2,2,SNDK;MU,SNDK Sandisk; MU Micron Technology,1.0,1.0,1.0,0.08100811609815717,0.08220136704709946,BROADLY_POSITIVE
20260919T131926+0800-ad2c247a,TAIWAN_AUTO_DEMAND,Taiwan auto-registration / delivery demand,Auto,2,2,7203.T;7201.T,7203.T Toyota Motor; 7201.T Nissan Motor,0.0,0.5,0.0,-0.05234961221740536,-0.037241082063776354,BROADLY_WEAK
20260919T131926+0800-ad2c247a,TELECOM_OPERATOR_ARPU_5G,Telecom operator ARPU / 5G service cycle,Telecom,2,2,VZ;9432.T,VZ Verizon; 9432.T Nippon Telegraph and Telephone,0.5,1.0,0.5,0.022533500136724338,0.030684390688009988,MIXED
20260919T131926+0800-ad2c247a,TELECOM_SERVICE_CYCLE,Telecom service / ARPU and enterprise ICT cycle,Telecom,2,2,VZ;T,VZ Verizon; T AT&T,0.0,1.0,0.5,-0.006210940177181545,-0.005017689228239253,BROADLY_WEAK
20260919T131926+0800-ad2c247a,TEST_INTERFACE_CAPEX,IC test-interface / probe-board demand,Semiconductor_Test,3,3,COHU;FORM;TPRO.MI,COHU Cohu; FORM FormFactor; TPRO.MI Technoprobe,1.0,0.6666666666666666,1.0,0.023074913059122126,0.02507250164274555,BROADLY_POSITIVE
20260919T131926+0800-ad2c247a,THERMAL_MANAGEMENT_CYCLE,Thermal-management component cycle,Thermal,2,2,VRT;MOD,VRT Vertiv; MOD Modine Manufacturing,0.5,0.0,0.0,-0.0340901083004117,-0.03289685735146941,MIXED
20260919T131926+0800-ad2c247a,TWO_WHEELER_AUTO_CYCLE,Two-wheeler / auto OEM demand cycle,Auto_TwoWheeler,2,2,7267.T;7272.T,7267.T Honda Motor; 7272.T Yamaha Motor,0.5,1.0,0.0,-0.04892452408536763,-0.03381599393173862,MIXED
20260919T131926+0800-ad2c247a,UPS_POWER_SYSTEMS_CYCLE,UPS / power conversion systems cycle,Power_Systems,2,2,ETN;VRT,ETN Eaton; VRT Vertiv,0.5,0.5,0.5,-0.017381243907613753,-0.01618799295867146,MIXED
20260919T131926+0800-ad2c247a,VACCINE_COMMERCIALIZATION,Vaccine commercialization / regulatory cycle,Biotech,2,2,MRNA;BNTX,MRNA Moderna; BNTX BioNTech,0.5,0.5,0.5,0.01083963778149205,0.012032888730434343,MIXED
20260919T131926+0800-ad2c247a,VISION_INSPECTION_EQUIPMENT,Machine-vision / AOI inspection equipment demand,Machine_Vision,2,2,CGNX;6861.T,CGNX Cognex; 6861.T Keyence,0.5,0.0,0.5,-0.00545701930884851,0.0026938712424371403,MIXED
20260919T131926+0800-ad2c247a,WAFER_FAB_EQUIPMENT_CAPEX,Wafer-fab equipment capex,Semiconductor_Equipment,5,5,ASML;AMAT;LRCX;KLAC;8035.T,ASML ASML; AMAT Applied Materials; LRCX Lam Research; KLAC KLA; 8035.T Tokyo Electron,0.0,0.0,0.0,-0.04772406697546028,-0.046530816026517985,BROADLY_WEAK
20260919T131926+0800-ad2c247a,WAFER_LEVEL_PACKAGING_DEMAND,Wafer-level packaging / test utilization,Semiconductor_Packaging,3,3,AMKR;ASX;6146.T,AMKR Amkor Technology; ASX ASE Technology Holding; 6146.T DISCO,0.6666666666666666,0.3333333333333333,0.3333333333333333,-0.011010644250307733,-0.00981739330136544,MIXED
20260919T131926+0800-ad2c247a,WIRE_CABLE_CYCLE,Wire / cable demand and copper pass-through cycle,Wire_Cable,2,2,PRY.MI;NEX.PA,PRY.MI Prysmian; NEX.PA Nexans,0.5,0.0,1.0,-0.011094283635419588,0.02388131484574657,MIXED
20260919T131926+0800-ad2c247a,XR_AI_GLASSES_OPTICS,XR / AI-glasses optics demand,Optics,3,3,002241.SZ;2018.HK;2382.HK,002241.SZ Goertek; 2018.HK AAC Technologies; 2382.HK Sunny Optical,0.3333333333333333,0.6666666666666666,1.0,0.012967592956375285,0.09779202384462116,DATA_UNAVAILABLE
